"",tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
8093,-1533636608,negative,1,Late Flight,1,American,,cataattack,,0,@AmericanAir Flight 953 NYC-Buenos Aires has been delay since yesterday at 10PM. Is going to take off at 3.30PM now? Give us answers!,,2015-02-22 12:08:04 -0800,Buenos Aires Argentina,Buenos Aires
8094,1314140161,negative,1,Late Flight,1,United,,mbrooke_brooke,,0,@united - well now finally on board hopefully we take off this time and quickly. Well over an hour delay!!,,2015-02-22 12:08:12 -0800,,
8095,1339482113,positive,1,,,American,,DrCaseyJRudkin,,0,@AmericanAir Flight 236 was great. Fantastic cabin crew. A+ landing. #thankyou #JFK http://t.co/dRW08djHAI,[40.64946781 -73.76624703],2015-02-22 12:08:48 -0800,East Coast,
8096,-1391185920,neutral,1,,,United,,tspinnersbride,,0,@united What does DM the confirmation @ mean???,,2015-02-22 12:09:32 -0800,,
8097,-1982390272,negative,1,Late Flight,0.6437,United,,samgrobart,,0,@united Waiting for 3494 EWR-ORD delayed 47 mins. Might miss 5491 ORD-YWG at 6pm CT. Any room on 5644 ORD-YWG in case I miss connex?,,2015-02-22 12:09:42 -0800,New York NY,Central Time (US & Canada)
8098,156569600,neutral,1,,,Southwest,,MysticlyClear,,0,@SouthwestAir  I heard a rumor flight 898 was Cancelled Flightled.  Is this true?,,2015-02-22 12:10:02 -0800,Texas,Mountain Time (US & Canada)
8099,-887853056,negative,1,Can't Tell,1,American,,yourlama,,0,@AmericanAir Call me Chairman or call me Emerald. After what you did today to me you can call me a former customer.,[32.9070889 -97.03785947],2015-02-22 12:10:03 -0800,,
8100,1763123201,positive,0,,0,American,,Flora_Lola_NYC,,0,@AmericanAir Love the new planes for the JFK-LAX run.  Maybe one day I will be on one where the amenities all function.  #NoCharge #Ever,,2015-02-22 12:10:16 -0800,,Eastern Time (US & Canada)
8101,-1592451072,neutral,0,,0,United,,tspinnersbride,,0,@united I don't know what DM the confirmation number means.,,2015-02-22 12:10:49 -0800,,
8102,-145297408,negative,1,Late Flight,0.3358,American,,Jill_Lynnette,,0,I just need a place to sleep when I land without accommodations in PLS @AmericanAir!,,2015-02-22 12:10:58 -0800,,Eastern Time (US & Canada)
8103,-988360704,neutral,0,,,Southwest,,JessicaTickle,,0,@SouthwestAir is having a party in the atl terminal. #letitgo http://t.co/qxTeqZm3yz,,2015-02-22 12:11:02 -0800,"CA & MI ",Alaska
8104,437542912,neutral,1,,,Delta,,kessler,,0,@JetBlue wondering if it's possible for my colleague and I to get on an earlier flight LAX&gt;JFK tomorrow. Can you help?,,2015-02-22 12:12:18 -0800,New York NY,Eastern Time (US & Canada)
8105,101986305,negative,1,Customer Service Issue,1,American,,andyellwood,,0,@AmericanAir I've been on hold for 55 mins about my Cancelled Flighted international flight. Am out of country so can't leave a call back #. Help?,,2015-02-22 12:13:45 -0800,New York New York,Eastern Time (US & Canada)
8106,882159617,negative,1,Customer Service Issue,1,American,,KCBobolz,,0,@AmericanAir I wait 2+ hrs for CS to call me back re why  flt is cxld/protection &amp; they hang up the minute I answer on 1st ring?,,2015-02-22 12:14:03 -0800,Milwaukee County Wisconsin,Central Time (US & Canada)
8107,1922498560,positive,1,,,American,,howiemandel,,3,@AmericanAir I love your company and your staff is amazing. They just made an uncomfortable situation comfortable,,2015-02-22 12:14:08 -0800,,Pacific Time (US & Canada)
8108,-262746111,negative,1,Bad Flight,0.6774,American,,A_for_AdNauseam,,0,@AmericanAir 3078 is overweight so you pull 2 dozen passengers off? Why not luggage? Seriously?,,2015-02-22 12:14:44 -0800,,
8109,-1970012160,positive,1,,,American,,iambmac,,0,@AmericanAir DMing you now! Big thanks.,,2015-02-22 12:15:19 -0800,Columbus OH USA,Eastern Time (US & Canada)
8110,1993674752,negative,1,Late Flight,0.6529,US Airways,,HutchinsJim,,0,@USAirways I sympathize re:weather issues but when times get tough call in more folks. Over two hours on hold for 4-minute fix. #FAIL,[39.98272482 -86.22502919],2015-02-22 12:15:25 -0800,Carmel IN,Atlantic Time (Canada)
8111,-954814464,negative,1,Cancelled Flight,1,American,,TheJoshAbides,,0,@AmericanAir Cancelled Flights my flight doesn't send an email text or call. Then puts me on way earlier flight I might miss now. Thanks AA!,,2015-02-22 12:15:45 -0800,New York City,Eastern Time (US & Canada)
8112,1565859841,neutral,0,,0,United,,tspinnersbride,,0,@united You must follow me in order for me to send you a direct message if that is what you meant.,,2015-02-22 12:16:00 -0800,,
8113,1683251200,negative,1,Cancelled Flight,1,American,,tim_sheehy,,0,@AmericanAir  ugh Dump us in dfw w/no luggage then Cancelled Flight our flight 3 more times. Sat arrival now Tue?,,2015-02-22 12:16:18 -0800,Washington DC,Central Time (US & Canada)
8114,420765697,negative,1,Customer Service Issue,1,American,,GregPoos,,0,@AmericanAir I need to be at work tomorrow at 8am therefore that doesn't help.  Direct message faster than calling 800 number? #Backwards,,2015-02-22 12:16:20 -0800,,
8115,-1235804160,negative,1,Customer Service Issue,0.6526,United,,PatrickGrubbe,,1,“@united:That's not something we like to hear. Hopefully our staff can resolve &amp; have you on your way ASAP. ^ML”:3:15 &amp; still not resolved,,2015-02-22 12:16:44 -0800,Lewis Center OH,Eastern Time (US & Canada)
8116,-212398079,neutral,0,,0,United,,Lmuschel,,0,@united @Lmuschel he is traveling with me on a sep reservation number F3KxB8,,2015-02-22 12:16:45 -0800,,
8117,928456704,negative,1,Customer Service Issue,0.7255,American,,kiabeveridge,,0,"@AmericanAir I used the ""call back"" feature with an operator regarding my flight got a call 2 hours Late Flightr and got hung up on. #pleasehelp",,2015-02-22 12:16:47 -0800,Chicago,Mountain Time (US & Canada)
8118,978612224,negative,1,Cancelled Flight,0.6333,American,,tcunningham10,,0,@AmericanAir a friend is having flight Cancelled Flightlations out of LAX to CMH on Feb 23. Anyway to help her? 800 number has been no help,[40.46692522 -82.64567078],2015-02-22 12:16:58 -0800,Central Ohio,Eastern Time (US & Canada)
8119,1003819008,neutral,1,,,American,,TrueChief77,,0,@AmericanAir guarantee no retribution? If so I'd be glad to share.,,2015-02-22 12:17:05 -0800,970 Colorado,
8120,1930874880,negative,1,longlines,0.6788,American,,Jess_JCW,,0,@AmericanAir I understand the weather issue but you can't expect passengers to wait 24 hours inside airports for whatever reason. Outrageous,,2015-02-22 12:17:14 -0800,London,London
8121,1565855744,negative,1,Bad Flight,0.3443,Southwest,,tikidaisy,,0,"@SouthwestAir BTW I was completely unable to buy wifi for my flight using Galaxy S4. Couldn't zoom out or scroll to touch ""Buy""",[30.27027027 -97.74064527],2015-02-22 12:17:57 -0800,Washington DC,America/New_York
8122,1989599232,neutral,1,,,United,,Lmuschel,,0,@united in fact he received my boarding pass,,2015-02-22 12:17:59 -0800,,
8123,1075257344,negative,1,Cancelled Flight,0.6768,United,,kenny_khoo,,0,@united thanks for ruined my vacation for having poorly maintained aircrafts that can’t fly safely out of STT. #UA1481 #Cancelled Flightledflight,[0.0 0.0],2015-02-22 12:18:15 -0800,London ON,Quito
8125,-2070470656,negative,1,Flight Attendant Complaints,0.708,American,,Jess_JCW,,0,@AmericanAir &amp; if that wasn't enough your staff have been so rude &amp; ignored passengersdon't think that should be accepted whatever reason,,2015-02-22 12:18:45 -0800,London,London
8126,1133772802,negative,1,Cancelled Flight,1,American,,WishUpon_26,,0,@AmericanAir my flight was Cancelled Flightled from Laguardia to Louisville Ky and i am  stuck at the airport. Do you guys compensate for this?,,2015-02-22 12:18:52 -0800,KY,Eastern Time (US & Canada)
8127,672591872,negative,1,Cancelled Flight,1,United,,Laura_GomezRod,,1,@united It was Cancelled Flightled none of the passengers were notified. Complete violation of travelers' rights.  @AerocivilCol,,2015-02-22 12:19:06 -0800,Phoneix AZ,Eastern Time (US & Canada)
8128,198447104,neutral,1,,,American,,WishUpon_26,,0,@AmericanAir i need someone to help me out,,2015-02-22 12:19:14 -0800,KY,Eastern Time (US & Canada)
8129,-934019072,negative,1,Customer Service Issue,1,US Airways,,cheerUPDATES,,1,@USAirways @AmericanAir as a Gold Dividends member why can't I get anyone on phone to handle my Cancelled Flighted American flight tonight 😡,,2015-02-22 12:19:37 -0800,United States,Eastern Time (US & Canada)
8130,-715714559,negative,1,Customer Service Issue,1,US Airways,,imacericg,,0,@usairways Is your reservation phone number working? Called 10x in the last 3 days and haven’t gotten through.,,2015-02-22 12:19:42 -0800,,Eastern Time (US & Canada)
8131,-1726570495,negative,1,Cancelled Flight,1,American,,thepin618,,0,@AmericanAir Cancelled Flights flights arbitrarily on same itinerary.  Weekend ruined for no good reason! No crew = missed Monday am mtg.,,2015-02-22 12:19:45 -0800,,
8132,1075220480,negative,1,Cancelled Flight,1,US Airways,,graydonpleasant,,0,@USAirways Just Cancelled Flight every flight I have why don't you.,,2015-02-22 12:19:55 -0800,Winston Salem NC USA,Central Time (US & Canada)
8133,693374976,negative,1,Flight Booking Problems,0.6643,American,,totestoked,,0,@AmericanAir trying to book a flight on hold- can't get through to a representative on the phone- Advice?,,2015-02-22 12:19:56 -0800,"Naperville IL ",Eastern Time (US & Canada)
8134,2136236033,negative,0,Cancelled Flight,0.644,American,,sbrandongage,,0,@AmericanAir Has AA Flight 296 from San Antonio to Dallas been Cancelled Flighted?,,2015-02-22 12:20:30 -0800,Pueblo CO,Eastern Time (US & Canada)
8135,-849965055,neutral,1,,,United,,AbbieBjugstad,,0,@united Do you have Bereavement discount on airfare as my grandfather just passed and need to attend his funeral this week.,,2015-02-22 12:20:39 -0800,,
8136,5550080,negative,0,Cancelled Flight,0.6788,American,,SarahM0en,,0,@AmericanAir my flight out of TYR tomorrow was Cancelled Flighted due to weather. How long until a rebook?,,2015-02-22 12:20:50 -0800,Nashville TN,Central Time (US & Canada)
8137,1243025408,negative,1,Late Flight,1,Delta,,hrudski,,0,@JetBlue What's up with delays to and from Boston today? My sister is trying to go home and bro-in-law trying to come to RDU. Craziness!,,2015-02-22 12:20:51 -0800,,
8138,1398034432,neutral,1,,,American,,WishUpon_26,,0,@AmericanAir do you guys have another flight for today that you can book me on from laguardia to louisville ky?,,2015-02-22 12:21:15 -0800,KY,Eastern Time (US & Canada)
8139,1293328384,negative,1,Late Flight,0.7123,American,,Jess_JCW,,0,@AmericanAir .....and they waited 5 hours in a stuffy plane until they could get off then 7 more hrs to get their luggage  #AmericanAirlines,,2015-02-22 12:21:27 -0800,London,London
8140,-1890123775,neutral,0,,,American,,EricRoberts,,0,http://t.co/EIw2sYb8Fu roberts&amp;s=1 @AmericanAir,,2015-02-22 12:22:04 -0800,Los Angeles CA,Pacific Time (US & Canada)
8141,2014777345,negative,1,Cancelled Flight,0.3704,American,,otisday,,0,@AmericanAir @travisamex It's not the weather. It's also gross incompetence. Understaffing. Crew forgetting to load bags. Don't duck truth.,,2015-02-22 12:22:19 -0800,Pekin,Eastern Time (US & Canada)
8142,-2116743168,neutral,1,,,American,,WishUpon_26,,0,@AmericanAir can you guys help me please?,,2015-02-22 12:22:20 -0800,KY,Eastern Time (US & Canada)
8143,-1349070848,negative,1,Late Flight,1,American,,otisday,,0,@AmericanAir @Stone9956 Do you dislike delays when they're caused by YOUR crew forgetting to load bags &amp; lazy pilot wanting duty day to end?,,2015-02-22 12:23:14 -0800,Pekin,Eastern Time (US & Canada)
8144,1813323777,negative,1,Customer Service Issue,1,American,,catiekate,,0,@AmericanAir we've been on hold for hours.,[35.22534456 -106.57241352],2015-02-22 12:23:30 -0800,,
8145,-1634263039,negative,0,Customer Service Issue,0.6541,American,,otisday,,0,@AmericanAir @ShannonBloom Where's my DM? Where's my voucher? Who's paying my $70 cab and my $50 car back to JFK tomorrow?,,2015-02-22 12:24:54 -0800,Pekin,Eastern Time (US & Canada)
8146,2123702272,negative,0,Customer Service Issue,0.7094,American,,guernicaguy,,0,@AmericanAir Hey AA - can you help with an itinerary for a plat custy?  Stuck in PVR and phones aren't working,,2015-02-22 12:25:21 -0800,,
8147,-476811264,negative,1,Late Flight,1,United,,rmeyers_5,,0,"@United says we had a weather delay in #YXE this morning. The ""weather"" didn't affect any other airline. #UA6136 http://t.co/4JdvK8tCqx",[39.85873319 -104.67372668],2015-02-22 12:25:45 -0800,Saskatoon,Saskatchewan
8148,-577314815,negative,1,Customer Service Issue,0.6275,American,,TomGasparetti,,0,@AmericanAir ahhhh your silence is golden now.  This tops it all.  Anyone get fired?,,2015-02-22 12:26:13 -0800,,
8149,1423249408,negative,1,Customer Service Issue,1,American,,ColourBasis,,0,@AmericanAir  beyond frustrated with no call back from auto hold or whatever you call it. Entered my number at 11:30 CST still no call 2:26,,2015-02-22 12:26:36 -0800,National based in Texas,Central Time (US & Canada)
8150,1196855296,negative,1,Late Flight,0.6703,Delta,,hrudski,,0,@JetBlue Flights 1384 and 1583. I have picked up twice this week for 1583 and both times it was delayed!! 😕,,2015-02-22 12:27:31 -0800,,
8151,-2020323328,negative,1,Damaged Luggage,1,Virgin America,,khartline,,0,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,,2015-02-22 12:27:38 -0800,Las Vegas,Pacific Time (US & Canada)
8152,1142181888,negative,0,Late Flight,0.7021,American,,JasonPeppel,,0,@AmericanAir what are my chances of making a connection to El Paso (AA504) with DFW from SAT (AA200) delayed 30 minutes?,,2015-02-22 12:27:42 -0800,,
8153,2127998976,positive,0,,0,American,,Ag03Recruiter,,0,@AmericanAir thank you for quick responses.   #aa usually has fantastic customer service. That's why I was so shocked when it wasn't there,,2015-02-22 12:28:56 -0800,Fort Worth TX,Central Time (US & Canada)
8154,-682291200,negative,1,Customer Service Issue,1,American,,jmgscott,,0,@AmericanAir I've been trying for 4 hours to get hold of someone.,,2015-02-22 12:29:30 -0800,Dallas TX,Central Time (US & Canada)
8155,1746345985,negative,1,Lost Luggage,1,US Airways,,spartanbride,,0,@USAirways @united each says the other has my luggage. On hold almost 3.5 hrs with @USAirways. @united hung up 3x. http://t.co/dr5oCtp1DY,,2015-02-22 12:29:59 -0800,Leesburg VA,
8156,366260226,negative,1,Customer Service Issue,1,US Airways,,MoniqueduRock,,0,@USAirways on the phone over an hour waiting for customer service  got wrong fight information cost us 6 hours from trip. Frustrating!!!,,2015-02-22 12:30:08 -0800,Orange CA,
8157,1272385536,negative,0,Customer Service Issue,0.375,US Airways,,bta7,,0,.@USAirways trying to get a partner PNR and have spent more than 1 hour on hold.  I know its snowing somewhere but this is awful,,2015-02-22 12:30:34 -0800,"Wauwatosa WI ",Central Time (US & Canada)
8158,1385443328,negative,1,Customer Service Issue,1,United,,rayja9,,0,@united yes computer would allow me to get to San Diego quick but customer service will not help.  Says can't rebook http://t.co/KcVUbUYExc,,2015-02-22 12:30:57 -0800,,
8159,-1135169536,negative,1,Customer Service Issue,0.6715,United,,danielbyrnes,,1,@united trying to check in for tomorrow's flight. website keeps timing out. what's up?,,2015-02-22 12:31:03 -0800,QCϟDC,Central Time (US & Canada)
8160,2069131264,neutral,0,,0,American,,RafaANieves,,0,@AmericanAir if business class if full but 1st class empty do you guys upgrade EXP members to 1st?,,2015-02-22 12:31:18 -0800,,Quito
8161,919883777,negative,0,Customer Service Issue,0.6384,American,,jkordyback,,0,@AmericanAir I’ll play it by ear. I know that you are doing your best. Buy some chewey oatmeal cookies for your customer care folks.,,2015-02-22 12:31:24 -0800,North Saanich BC,Pacific Time (US & Canada)
8162,-2141904896,negative,1,Customer Service Issue,0.6579,American,,rcshore,,0,.@AmericanAir nice 2 know. I paid 4 a seat. Then you sold my seat. now I bought a 3rd seat. It's a good scam but a scam all the same.,,2015-02-22 12:31:40 -0800,Washington DC,Quito
8163,72626176,neutral,1,,,US Airways,,APH0823,,0,@USAirways got transf. to Dividend Miles...need to change flight.  Grandma just passed need to change ticket ASAP. Update on wait time?,,2015-02-22 12:32:12 -0800,Global Citizen,Pacific Time (US & Canada)
8164,781520896,negative,1,Customer Service Issue,0.648,American,,SchrierCar,,0,@AmericanAir no hold times just disconnections.   There is no excuse for that,,2015-02-22 12:32:27 -0800,,
8165,869728256,neutral,0,,0,American,,coffeeculture,,0,@AmericanAir any earlier flights SAP-&gt;Mia &amp; Mia -&gt; New York (lga) on 03.03. I'm currently booked on flights 1504 and 1102.,,2015-02-22 12:32:38 -0800,Dublin Ireland,Dublin
8166,-170479616,negative,1,Can't Tell,0.6973,US Airways,,riricesq,,0,@USAirways is absolute crap this week!!,,2015-02-22 12:33:02 -0800,On a beach,Quito
8167,-1185632255,negative,1,Can't Tell,0.6684,American,,CakeNDeath,,0,@AmericanAir Nah just horrible dining options outside of club. Luckily Manuel in the Admirals can make a Bloody Mary.,,2015-02-22 12:33:13 -0800,Old City Philly,
8168,-711540735,negative,1,Customer Service Issue,0.6234,American,,BaburRaja,,0,@AmericanAir seems like queue times are very high in Q waiting for an agent 4 almost  an hour.Flight got Cancelled Flightled. http://t.co/sDm2wvR3zr,,2015-02-22 12:33:39 -0800,Chelmsford MA,
8169,999575552,negative,1,Lost Luggage,1,US Airways,,sejaffe,,0,@USAirways @ClaudOakeshott don't need this link after getting a person u now say u don't know where bags are. Lost on a nonstop phx to jfk.,,2015-02-22 12:34:11 -0800,,
8170,731303936,positive,1,,,United,,MaryStinchfield,,0,@united great flight into PVD. Smallest plane I have ever been on and smoothest landing ever!,,2015-02-22 12:34:25 -0800,"Massachusetts  ",
8171,55840768,negative,1,Damaged Luggage,0.6501,Virgin America,,khartline,,0,.@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,,2015-02-22 12:34:26 -0800,Las Vegas,Pacific Time (US & Canada)
8172,-686530559,negative,1,Late Flight,0.6742,American,,Diane_Lowery,,0,@AmericanAir 30 minutes flight from OKC and then make us wait 30 minutes cause the gate isn't empty.  #epicfail #poorplanning,,2015-02-22 12:34:41 -0800,Cool suburb N. of Dallas,Central Time (US & Canada)
8173,-40603647,negative,0,Cancelled Flight,0.6667,American,,nicoeats,,0,@AmericanAir I'm on flight 1027 tomorrow that got Cancelled Flightled. Need to find an alternative to get to Dallas. Please help.,,2015-02-22 12:35:21 -0800,Tokyo Japan,Eastern Time (US & Canada)
8174,-2095652863,negative,1,Customer Service Issue,0.7092,US Airways,,tpratt31,,0,@USAirways this is my 2nd attempt to call US airways dividend miles 52 minutes no help hung up - #usairways #BS http://t.co/GiEnNyqN22,,2015-02-22 12:35:28 -0800,Los Angeles Ca,
8175,424935425,negative,1,Customer Service Issue,1,US Airways,,farmdinner,,0,@USAirways I need an actual person in customer relations for a refund. What # can I call? I will dispute this charge on my credit card.,,2015-02-22 12:35:30 -0800,,Eastern Time (US & Canada)
8176,982847488,positive,1,,,Delta,,OlivierGachot,,11,@JetBlue what a great experience on flight from SFO to JFK; seats service food everything is top quality. I will be back. Very soon!,,2015-02-22 12:35:37 -0800,Palo Alto CA,Pacific Time (US & Canada)
8177,1154764800,negative,1,Late Flight,1,American,,billyrobbinscsp,,0,@AmericanAir half hour Late Flight leaving DFW...no attempt at an explanation,,2015-02-22 12:35:43 -0800,,Central Time (US & Canada)
8178,303472640,positive,1,,,Virgin America,,livingfitly,,0,@virginamerica #flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed http://t.co/VX9vBCTdLf,,2015-02-22 12:35:49 -0800,Washington DC,Eastern Time (US & Canada)
8179,-2041147392,neutral,0,,,Southwest,,hlirvine,,0,@SouthwestAir @TheAcademy party in #hotlanta http://t.co/x5ZQssJtRB,,2015-02-22 12:35:55 -0800,Brooklyn,Eastern Time (US & Canada)
8180,1347702787,negative,1,Customer Service Issue,1,American,,MeereeneseKnot,,0,@AmericanAir your call center won't let me wait on hold which I would happily do. Am I seriously supposed to just keep calling? Not great,,2015-02-22 12:36:03 -0800,,
8181,1414836224,negative,0,Customer Service Issue,0.3451,American,,angiedrich,,0,@AmericanAir I have never on all my trips on any airline ever nat'l or int'l ever experienced anything like this!,[33.93939612 -118.38973148],2015-02-22 12:36:06 -0800,Santa Monica CA,Pacific Time (US & Canada)
8182,1087647744,negative,1,Late Flight,1,American,,billyrobbinscsp,,0,@AmericanAir But Eagle is always Late Flight,,2015-02-22 12:36:39 -0800,,Central Time (US & Canada)
8183,1444155394,negative,1,Bad Flight,1,United,,ericaswerdlow,,1,@united I have tried and you have failed. Still no wifi ever last row in the middle and I fly every week. Thanks for nothing.,,2015-02-22 12:36:42 -0800,Chicago,Central Time (US & Canada)
8184,-1957236734,positive,0,,0,Southwest,,leahrotella,,0,@SouthwestAir - just got it back about 20 mins ago. Went about 18 hrs w/o it but I appreciate the support. $50 voucher + $50 for essentials.,,2015-02-22 12:37:09 -0800,Albany New York,Eastern Time (US & Canada)
8185,-1667842048,negative,0,Cancelled Flight,0.3367,US Airways,,CaseyRhoades1,,0,@USAirways 2nd plane forced to get off due to mech and wait for 3rd need housing and meals in STT need help b4 we arrive at STT please,,2015-02-22 12:37:10 -0800,Madbury NH,
8186,672407553,negative,1,Customer Service Issue,0.6521,American,,rdaniel10,,0,@AmericanAir don't you guys have an email address? Just put me on the next available flight from ohare,,2015-02-22 12:37:12 -0800,,Eastern Time (US & Canada)
8187,-90890240,negative,1,Customer Service Issue,1,American,,sweetmel,,0,@AmericanAir I DMed you my AA &amp; phone #s &amp; you can't have someone call me? What was the point of your response? You didn't resolve anything!,,2015-02-22 12:38:19 -0800,Dallas TX,Central Time (US & Canada)
8188,-1894440958,negative,1,Customer Service Issue,0.6888,American,,sweetmel,,0,@AmericanAir You didn't respond to my DM. You tweeted the same canned tweet you're telling everyone else.,,2015-02-22 12:38:54 -0800,Dallas TX,Central Time (US & Canada)
8189,-1617518592,negative,1,Flight Attendant Complaints,0.6928,US Airways,,BZFlinn,,0,@USAirways this is how concerned your gate attendants at C26 are this afternoon. #nocommunication #nocrew http://t.co/hFjYN2vtVj,,2015-02-22 12:39:20 -0800,,Hawaii
8190,-1194061824,negative,1,Customer Service Issue,1,United,,Bharrison__,,0,@united has terrible customer service &amp; doesn't feel the need to notify its customers when their flights are delayed,,2015-02-22 12:40:40 -0800,,Central Time (US & Canada)
8191,877989888,negative,1,Customer Service Issue,0.3482,American,,bshelton68,,0,@AmericanAir When I left Orlando I was 2nd in line for standby. I land and I'm 4th. 'Priority members get first available seats'. Awesome.,,2015-02-22 12:40:40 -0800,Everett,Arizona
8192,-602492928,negative,1,Customer Service Issue,0.6721,US Airways,,dline2005,,0,@USAirways suggest you failures make a HUGE donation to @the_USO  Charlotte NC as THEY provided GREAT customer service today unlike you.,,2015-02-22 12:40:51 -0800,Columbus Ohio,Eastern Time (US & Canada)
8193,236388352,negative,1,Customer Service Issue,0.6733,American,,jadedhippie09,,0,@AmericanAir I understand weather is not your fault but ur cs reps are atrocious. I am NOT happy nor will I EVR fly w/ u again.,,2015-02-22 12:40:59 -0800,,
8194,-1407799296,negative,1,Customer Service Issue,0.6685,US Airways,,xtingu,,1,@USAirways -- I've been on hold 40 mins to Cancelled Flight my reservation for this afternoon. Is there another way? Web tells me to call.,,2015-02-22 12:41:26 -0800,The Wilming Town,Eastern Time (US & Canada)
8195,1255583744,negative,1,Customer Service Issue,0.6379,American,,cataattack,,0,@AmericanAir I really hope it departs. They said is because the catering service wasnt available but we can see it next to plane doing nthin,,2015-02-22 12:41:33 -0800,Buenos Aires Argentina,Buenos Aires
8196,1159012353,neutral,0,,0,American,,kelseybiscoe,,0,@AmericanAir I am trying to switch my flight to AA 1359 I am currently on AA 2401 at 6:50am MONDAY morn then AA 2586! Help Me!!,,2015-02-22 12:41:51 -0800,,
8197,194269185,positive,0,,0,United,,Bharrison__,,0,@united this is why I fly @SouthwestAir ... Never have any issues,,2015-02-22 12:42:11 -0800,,Central Time (US & Canada)
8198,-246124544,negative,0,Lost Luggage,0.6772,United,,benty83,,0,@united you left my bag in Houston last night. It's freezing cold in Memphis. Any idea on when I will see it? Off again tomorrow.,,2015-02-22 12:42:17 -0800,"Melbourne Australia ",Melbourne
8199,1226047488,negative,1,Flight Attendant Complaints,0.3555,American,,jadedhippie09,,0,@AmericanAir i was spoken 2 like I'm an idiot and that is not OK!! I don't need to deal w/ that esp after the travel experience I've had,,2015-02-22 12:42:37 -0800,,
8200,-870899712,negative,0,Customer Service Issue,0.3398,United,,FarmerFlo,,0,@united my last call your customer service agent called me back... As he was stuck on hold to air Canada.. Just hope he's booked me a flight,,2015-02-22 12:42:41 -0800,Cheltenham,
8201,1138139136,negative,1,Flight Attendant Complaints,0.6282,American,,sigmanu56,,0,@AmericanAir What's the status at DFW? Ticket agent at gate A9 was very rude and unhelpful.,,2015-02-22 12:43:15 -0800,Natchitoches LA,
8202,1343672321,negative,1,Customer Service Issue,1,US Airways,,dline2005,,0,@USAirways customer service fail... Todays experience will ensure I do my best NEVER to utilize you again...,,2015-02-22 12:43:17 -0800,Columbus Ohio,Eastern Time (US & Canada)
8203,-1995001856,negative,1,Customer Service Issue,1,American,,jadedhippie09,,0,"@AmericanAir i was also told by agents my issues ""aren't their prob"" K fine. I get it. But have some compassion 4 others dealing w/this!!!",,2015-02-22 12:43:37 -0800,,
8204,-1907027968,negative,1,Cancelled Flight,0.3804,United,,poweroflindsey,,0,@united ... frozen lines on flight not continuing due to 'passenger comfort'? Not ok sat on the plane as long as a flight to Vegas would !,[39.8586593 -104.6718352],2015-02-22 12:43:49 -0800,"Ft Collins ",
8205,227876864,neutral,0,,0,Southwest,,MStudioFBA,,0,@SouthwestAir  Wish you allowed http://t.co/0pDNtGBXC6 to access you site for awards tracking.,,2015-02-22 12:44:02 -0800,USA,Mountain Time (US & Canada)
8206,-1235832832,neutral,0,,0,American,,csb2107,,0,@AmericanAir I can't get ahold of aadvantage reservations.  I need to ticket a reservation that Cancelled Flights soon.  can you help?,,2015-02-22 12:44:10 -0800,,
8207,-187236350,negative,0,Flight Attendant Complaints,0.34,Southwest,,JessicaTickle,,0,@SouthwestAir now I'm so lucky for my forced good deed I get to be smashed between 2 huge ppl in the exit row. Thank God I'm tiny. 😂💁,,2015-02-22 12:44:20 -0800,"CA & MI ",Alaska
8208,-99184640,negative,1,Late Flight,1,Southwest,,BattleB_studios,,0,@SouthwestAir our flight is delayed till tomorrow curse the weather,,2015-02-22 12:44:26 -0800,,
8209,1251217408,negative,1,Customer Service Issue,0.6618,American,,jenrpblcn,,0,@AmericanAir I know.  After an hour I got a live person.  It messes up our arrival and car plans at two airports and is costing us more.,,2015-02-22 12:44:40 -0800,Seattle WA,Arizona
8210,-1940627456,neutral,0,,0,US Airways,,hlauinfo,,0,@USAirways you should update your passbook passes with any gate changes.,,2015-02-22 12:45:23 -0800,Los Angeles,Pacific Time (US & Canada)
8211,739680256,negative,1,Can't Tell,1,US Airways,,jadedhippie09,,0,@USAirways I have nothing but issues when I fly w/u what's up w/that?! #travel #vacation #awful,,2015-02-22 12:45:38 -0800,,
8212,2069102592,negative,0,Cancelled Flight,0.6426,American,,KirstKV,,0,@AmericanAir All flts to JFK Cancelled Flightled Thx to UR agent at SFO Im rebooked on UA. Didn't get name. She was awesome!  #twitterhug #shesaidrun,,2015-02-22 12:45:45 -0800,,Central Time (US & Canada)
8213,2035552257,negative,1,Late Flight,0.6658,United,,poweroflindsey,,0,@united missing my amazing us bank work conference not ok.  What do I do now?????,[39.8586566 -104.6718497],2015-02-22 12:45:55 -0800,"Ft Collins ",
8214,-828981248,negative,0,Flight Attendant Complaints,0.3919,American,,otisday,,0,@AmericanAir @yvonneokaka When do I get my personal response and apology for your crew's having forgotten to load baggage onto my flight?,,2015-02-22 12:45:56 -0800,Pekin,Eastern Time (US & Canada)
8215,-443265024,negative,1,Late Flight,0.6424,American,,skogsbergh,,0,@AmericanAir Not only was 5418 Late Flight but we've been boarded and waiting for over 30min. WTF?,[32.90771571 -97.04233322],2015-02-22 12:46:26 -0800,Lake Arrowhead,
